<config.params object at 0x7ff5fde30d30>
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 105, loss: 0.02619791
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 106, loss: 0.02617096
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 107, loss: 0.02615256
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 108, loss: 0.02613727
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 109, loss: 0.02611805
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 110, loss: 0.02611610
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 111, loss: 0.02609436
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 112, loss: 0.02603849
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 113, loss: 0.02602610
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 114, loss: 0.02598949
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 115, loss: 0.02598261
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 116, loss: 0.02597640
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 117, loss: 0.02596851
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 118, loss: 0.02594678
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 119, loss: 0.02597960
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 120, loss: 0.02592430
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 121, loss: 0.02595306
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 122, loss: 0.02590636
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 123, loss: 0.02596766
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 124, loss: 0.02591310
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 125, loss: 0.02593417
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 126, loss: 0.02587363
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 127, loss: 0.02587606
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 128, loss: 0.02583800
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 129, loss: 0.02583251
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 130, loss: 0.02583199
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 131, loss: 0.02582802
best_epoch 88, best_loss: 1.92452776 , best_losscd: 0.02711306
Train 132, loss: 0.02614960
